es_ES;0ef1dc2aea5436b70b4f06d0f909320b;{content count} other contents;In the phrase: "{name1} and {name2} lolled {content1} and {content count other contents} on {GetSocial C ac}.";
es_ES;0f1db3eaa76e1cbcee991c6f6f17c89c;{name1} and {name count others} disagreed with {content1} and {content2} on {GetSocial C ac}.;;{name1} y {name count others} no están de acuerdo con {content1} y {content2} en {GetSocial C ac}.
es_ES;0f610098ecafe850aa45f06e793c9638;a content you protested at;;
es_ES;0f896326604338b4c0accb9926d5cec5;{name1} loved {content1} on {GetSocial C ac}.;;{name1} ama {content1} en {GetSocial C ac}.
es_ES;0f9a24808340d55640c2de2b5e3a3295;{name} had {number} products.;;{name} tiene {number} productos.
es_ES;0fab47c60154b27d33525be5fecd31d5;{product count} other products;In the phrase: "{name1} fancied {product1} and {product count other products} on {GetSocial C ac}.";
es_ES;0fc32ab380333a4000962b0fb8cc0628;a product he smiled at;;
es_ES;0fcc1c9b9b74f9695f833d9758ef91bc;You and {name count} others supported this.;;Usted y {name count} otros apoyan esto.
es_ES;0fd6a9231736d5be5851eb0e956e6093;{name1} and {name2} disapproved {content1} on {GetSocial C ac}.;;{name1} y {name2} desaprueban {content1} en {GetSocial C ac}.
es_ES;0fdb1d62fc041ba15d5306040eb77204;{name1} and {name2} reacted to {product count products} on {GetSocial C ac}.;;
es_ES;0ff14cafb7a197608ed1dd93fe652689;{name1} and {name count others} disapproved a content on {GetSocial C ac}.;;{name1} y {name count others} desaprueban un contenído en {GetSocial C ac}.
es_ES;103ce5320c19756010c8be70a4bddaaf;products he wished;;
es_ES;104747ff49f2fd7a5dffc40efb773a74;contents she smiled at;;
es_ES;105493596966f0562838288741743b15;contents they agreed with;;
es_ES;107d698506e50058e7148cfc5558660d;{product count} other products;In the phrase: "{name1} and {name count others} lolled at {product1} and {product count other products} on {GetSocial C ac}.";
es_ES;10a8d4f6697f8225d0b6387eae7c73c9;{name1} and {name count others} had {product count products} on {GetSocial C ac}.;;{name1} y {name count others} tienen {product count products} en {GetSocial C ac}.
es_ES;10c621f928f015f84396e385d0aa6830;contents she approved;;
es_ES;10ed75ae180f76d782cafb3347ef9905;products they fancied;;Productos que a ellos quieren.
es_ES;10eda0dba01178265f8a760005c5a739;{name} applauded {number} contents.;;{name} aplaudió {number} contenídos.
es_ES;10f8c7918e24bc2b15993af1a7efa72b;{name1} approved {content1} on {GetSocial C ac}.;;
es_ES;1108b0fe0b0b959bc473e1910c5f43f0;You fancied this.;;Usted quiere esto.
es_ES;111ddc03218b5463918db602c31e9c55;{name count} others;In the phrase: "{name1} and {name count others} loved {content count contents} on {GetSocial C ac}.";
es_ES;113af1bf41c504cff7c085e856312ee9;{name1} and {name count} others protested at this.;;
es_ES;11464559e5ec187c588db23c9cf4335c;a content you smiled at;;
es_ES;11cf11f067395dd3632831f77183d1e7;{name1} supported a content on {GetSocial C ac}.;;{name1} apoya un contenído en {GetSocial C ac}.
es_ES;1200fe9121d848c6788c2fa3f35f7ffd;{name count} others;In the phrase: "{name1} and {name count others} smiled at {product1} and {product count other products} on {GetSocial C ac}.";
es_ES;120a08fac79ab3afde0a7b881eaae3b2;{name count} others;In the phrase: "{name1} and {name count others} wished a product on {GetSocial C ac}.";
es_ES;120c5003203675e8231e92008f6df0d9;{product count} products;In the phrase: "{name1} and {name count others} thought about {product count products} on {GetSocial C ac}.";
es_ES;12214acb1b8821f54e87adaa3a2a13ef;a product you loved;;Un producto que usted ama.
es_ES;122c41217cff9890130d3bce67564d04;{content count} contents;In the phrase: "{name1} and {name2} loved {content count contents} on {GetSocial C ac}.";
es_ES;124c87bb20f73a205c10eda783cad5c7;{name1} and {name count others} loved {product count products} on {GetSocial C ac}.;;{name1} y {name count others} aman {product count products} en {GetSocial C ac}.
es_ES;126429dd6d3a12db497888e94fffd254;{product count} other products;In the phrase: "{name1} and {name count others} suggested {product1} and {product count other products} on {GetSocial C ac}.";
es_ES;1269457eeed9e5c52332d53d9d3a13a8;contents you lolled at;;
es_ES;128b110aa1dc8b4a413f40834e931e6b;{name count} others;In the phrase: "{name1} and {name count others} lolled {content1} and {content2} on {GetSocial C ac}.";
es_ES;129dc21ebf6398b5a0acfdd66d056283;a content she supported;;Un contenído que ella apoya.
es_ES;12de1cc31cef8b20ae1d5e116bf5b2d5;{name1} and {name2} suggested a content on {GetSocial C ac}.;;{name1} y {name2} recomiendan un contenído en {GetSocial C ac}.
es_ES;1318888f4df5cbb7377bdebf3234aac7;You and {name count} others applauded this.;;Usted y {name count} otros aplaudieron esto.
es_ES;134a879eea48613b9eb1da63fef3596c;{name1} and {name count others} disagreed with {content count contents} on {GetSocial C ac}.;;{name1} y {name count others} no están de acuerdo con {content count contents} en {GetSocial C ac}.
es_ES;1368c883f8cc5c3a6d391eea18ad9cca;{name1} and {name count others} thought about {content1} and {content2} on {GetSocial C ac}.;;
es_ES;1380fd558278b7f36421dcca049a0642;{name} protested at {number} contents.;;
es_ES;13c7954f5330376001672635a89c2bd2;{name1} opposed {content1} on {GetSocial C ac}.;;{name1} se opone a {content1} en {GetSocial C ac}.
es_ES;13e042f77b301df9cfe19a8c0656d4a7;{product count} products;In the phrase: "{name1} and {name2} thought about {product count products} on {GetSocial C ac}.";
es_ES;1405f058d03d71a552e7700f80152e62;{product count} products;In the phrase: "{name1} lolled at {product count products} on {GetSocial C ac}.";
es_ES;1423feccccaca696f3a81240a4852ac0;{name} lolled at a content.;;
es_ES;146fe682866db5593afbcfa469a9a518;{name1} and {name count others} demanded {product1} and {product2} on {GetSocial C ac}.;;{name1} y {name count others} solicitan {product1} y {product2} en {GetSocial C ac}.
es_ES;147986a7a48ff009e7d93d22791e9b0a;{name1} fancied {product1}.;;{name1} quiere {product1}.
es_ES;14b212fbcace43a4fc72f9b5f93a9cdf;{name1} and {name count others} lolled {content1} on {GetSocial C ac}.;;
es_ES;14b3ff867eb435583c17674360da0eb8;{name1} and {name count} others applauded this.;;{name1} y {name count} otros aplaudieron esto.
es_ES;14c2ad5bd1d333794644dfea6cd7911b;You and {name1} demanded this.;;Usted y {name1} solicitan esto.
es_ES;14cdc07299fb90b83194ad2c8c5a8185;{name count} others;In the phrase: "{name1} and {name count others} needed {product count products} on {GetSocial C ac}.";
es_ES;14cf520f2778a0e365740717f84260de;{product count} products;In the phrase: "{name1} smiled at {product count products} on {GetSocial C ac}.";
es_ES;14f2622591f97d4122b588f355ee8aca;{name1} disagreed with {content1} on {GetSocial C ac}.;;{name1} no está de acuerdo con {content1} en {GetSocial C ac}.
es_ES;14f3ce58ceb57470d4cab81994152080;{content count} contents;In the phrase: "{name1} and {name count others} lolled {content count contents} on {GetSocial C ac}.";
es_ES;15555a4db9d00aad5efcf12b6940b907;{name1} respected {content1}.;;
es_ES;1590014d73f281b5458266a519461c24;{name1} and {name2} disagreed with {content1} on {GetSocial C ac}.;;{name1} y {name2} no están de acuerdo con {content1} en {GetSocial C ac}.
es_ES;15c1d9791b2cbcb301b4e66c9fba728a;{name1} smiled at {content1} and {content count other contents} on {GetSocial C ac}.;;{name1} le sonríe a {content1} y {content count other contents} en {GetSocial C ac}.
es_ES;15c26ea7003aa7ab1642c13ee8d67f28;a content {name} opposed;;{name} se opone a un contenído.
es_ES;1636465f06fecf46173c7f9dc9b36389;{name1} thought about {product count products} on {GetSocial C ac}.;;
es_ES;165fae65e9f26fbe25676214a1916cf5;contents they approved;;
es_ES;170e9f002dc1c8218de5ceadbf4050be;{product count} other products;In the phrase: "{name1} and {name2} demanded {product1} and {product count other products} on {GetSocial C ac}.";
es_ES;1722e6c47278be48757a27b9f44b9041;{content count} contents;In the phrase: "{name1} disapproved {content count contents} on {GetSocial C ac}.";
es_ES;174fe8d73be837a5231136bece633172;{name1} and {name count others} protested at {content count contents} on {GetSocial C ac}.;;{name1} y {name count others} protestan en contra de {content count contents} en {GetSocial C ac}.
es_ES;17bbe2d3cbf358fd9934f59c6102ca9b;You and {name count} others protested at this.;;
es_ES;17dedcbd5869445ff3d9fe7623566327;1 other smiled at this.;;
es_ES;182666b0e8d091369ee4563f5dec643a;{name1} approved {content1} and {content2} on {GetSocial C ac}.;;
es_ES;183d04f55bd9a43740bc5c5f44875c65;{name} had a product.;;{name} tiene un producto.
es_ES;189a035f359414b1f15d2d3098b13835;contents {name} loved;;Contenídos que {name} ama.
es_ES;189c60a0cccba55ea948c3381d5f503b;a product you needed;;Un producto que usted necesita.
es_ES;18b184156ceb90359cba1a35b76209cd;{content count} contents;In the phrase: "{name1} and {name count others} thought about {content count contents} on {GetSocial C ac}.";
es_ES;18c111d4acc7bdbe32aa21b244a304bb;{name1} and {name count others} had a product on {GetSocial C ac}.;;{name1} y {name count others} tienen un producto en {GetSocial C ac}.
es_ES;18c37f49bca9612a66c25cb582f1c48b;{name1} wished {product1} and {product count other products} on {GetSocial C ac}.;;{name1} desea {product1} y {product count other products} en {GetSocial C ac}.
es_ES;18f276f4722d8d9df89ad423411a59e8;contents he protested at;;
es_ES;191a85c38d480f75a49613766c956df2;{name1} and {name2} reacted to {content1} on {GetSocial C ac}.;;
es_ES;194b3f4f17708be0a7a419c85bb25818;products she reacted to;;
es_ES;1989eedc977e6bb5f9e0bc5811b9362a;{name1} needed {product1}.;;{name1} necesita {product1}.
es_ES;19a5de431c6c67374917a91e7e330cee;{name count} others;In the phrase: "{name1} and {name count others} smiled at {product count products} on {GetSocial C ac}.";
es_ES;19d08474cf96b89e27ce0f4f89b4ee96;a product you fancied;;Un producto que usted quiere.
es_ES;1a835191dedda1d89ecf281f5b0e16e0;a product {name} thought about;;
es_ES;1add8ebf9f8cb13a242b4bb2939b6c6b;{name} respected a content.;;
es_ES;1b0804e73a43b62c1b9349f3c4107755;{name1} and {name count others} respected {content1} on {GetSocial C ac}.;;
es_ES;1b0a7761313ca250070cfc263a5fae41;{name1} and {name count others} opposed a content on {GetSocial C ac}.;;{name1} y {name count others} se oponen a un contenído en {GetSocial C ac}.
es_ES;1b0d2b355f9850adfafd5ac198292ef5;{content count} contents;In the phrase: "{name1} and {name count others} applauded {content count contents} on {GetSocial C ac}.";
es_ES;1b2ef60bae019ac785c3c6eb223f677b;{name1} and {name2} agreed with {content1} and {content2} on {GetSocial C ac}.;;{name1} y {name2} están de acuerdo con {content1} y {content2} en {GetSocial C ac}.
es_ES;1b8e811efb82af7f91a93a083f65644f;{name1} and {name2} smiled at {content1} and {content count other contents} on {GetSocial C ac}.;;{name1} y {name2} le sonríen a {content1} y {content count other contents} en {GetSocial C ac}.
es_ES;1bbef37b45e05740ab03404bf12b92e2;{name1} disapproved this.;;{name1} desaprueba esto.
es_ES;1bcacbfe5c0b47706718cf3a58369bdb;{name1} and {name count others} demanded {product1} and {product count other products} on {GetSocial C ac}.;;{name1} y {name count others} solicitan {product1} and {product count other products} en {GetSocial C ac}.
es_ES;1be7a69dea5fd66fb530a882517f5bec;{name count} others;In the phrase: "{name1} and {name count others} supported {content1} and {content count other contents} on {GetSocial C ac}.";
es_ES;1c07fac3d406f64bc86df2d44bd9147e;a content she disapproved;;Un contenído que ella desaprueba.
es_ES;1c6b710a7aa0bc012b57c2068ecb3cb9;{name1} and {name2} suggested {product1} and {product2} on {GetSocial C ac}.;;{name1} y {name2} recomiendan {product1} y {product2} en {GetSocial C ac}.
es_ES;1c7ba333b67b9669ec0efefd297d84b3;{content count} contents;In the phrase: "{name1} approved {content count contents} on {GetSocial C ac}.";
es_ES;1cd644d6bf64584234e73f74a9049982;{product count} other products;In the phrase: "{name1} needed {product1} and {product count other products} on {GetSocial C ac}.";
es_ES;1cf262c89ba7a2d8583fb8b864edb39c;products they thought about;;
es_ES;1d0fb9fd0185b83c7c8b7592cea0f2f7;{name count} others;In the phrase: "{name1} and {name count others} opposed {content1} and {content count other contents} on {GetSocial C ac}.";
es_ES;1d35f1e94f3d6e77f2a276f5e912f20d;{name} smiled at {number} contents on {application}.;;
es_ES;1d3fadeb82127354d6b59882ff407c93;{product count} other products;In the phrase: "{name1} and {name2} wished {product1} and {product count other products} on {GetSocial C ac}.";
es_ES;1d503c35f00e057bbfcacbb991bf2804;{product count} products;In the phrase: "{name1} and {name count others} reacted to {product count products} on {GetSocial C ac}.";
es_ES;1d7962cc34a4f9b2dc62b55fb4d6e602;a product {name} demanded;;Un producto que {name} solicita.
es_ES;1e3e4421f34fd33cb07fe293075154f3;{number} others lolled at this.;;
es_ES;1e65f003c650e05c3765d8b12579c063;{content count} contents;In the phrase: "{name1} and {name2} smiled at {content count contents} on {GetSocial C ac}.";
es_ES;1e9d8db53d114e7329bc9d0e1c3fcd45;{name1} smiled at {product1}.;;
es_ES;1f2ef5e1ecb60e5d538b250d71810f57;{name1} reacted to a content on {GetSocial C ac}.;;
es_ES;1fbc66f2dcf3d2bde82de29c1a6e5ee6;{name} reacted to a content.;;
es_ES;1ffea1384278291cae3bc503fa49ef93;{name1} loved {product1} and {product count other products} on {GetSocial C ac}.;;{name1} ama {product1} y {product count other products} en {GetSocial C ac}.
es_ES;2015b2f667732b213b7ed4dc7667c57a;{number} others agreed with this. Be the first of your friends.;;
es_ES;203a36dd7d5f6632f0328b0cb490e2a0;contents she reacted to;;
es_ES;207b1361cb3dc0028f8d898ced07ff69;{content count} contents;In the phrase: "{name1} supported {content count contents} on {GetSocial C ac}.";
es_ES;208a3fb081ce6adf19dbefb1e31b524e;a product you had;;Un producto que usted tiene.
es_ES;20ba61760ccfa1a46066b7c0f7d71e3c;{name1} and {name count others} had {product1} and {product count other products} on {GetSocial C ac}.;;{name1} y {name count others} tienen {product1} y {product count other products} en {GetSocial C ac}.
es_ES;20c22385c7c56264d9bf0489e4fa181a;You and 1 other thought about this.;;
es_ES;20ec25ea7de3435ec2eb2c2399eaaf37;{name1} and {name count others} agreed with {content1} and {content2} on {GetSocial C ac}.;;{name1} y {name count others} están de acuerdo con {content1} y {content2} en {GetSocial C ac}.
es_ES;20f211854ca86e1953086905b89eb718;{name1} and {name count others} applauded {content1} on {GetSocial C ac}.;;{name1} y {name count others} aplaudieron {content1} en {GetSocial C ac}.
es_ES;213e98abf902d6dadba178434bdc42cc;{content count} other contents;In the phrase: "{name1} and {name2} loved {content1} and {content count other contents} on {GetSocial C ac}.";
es_ES;219153e1b335872560eec89fb9bdc519;{product count} other products;In the phrase: "{name1} and {name count others} loved {product1} and {product count other products} on {GetSocial C ac}.";
es_ES;21acda53b63f277d5966ca5ac78ad7e5;{name} lolled at {number} products.;;
es_ES;21dd2d8ba65ee31c4d479c75a1cda991;{name count} others;In the phrase: "{name1} and {name count others} approved {content1} and {content count other contents} on {GetSocial C ac}.";
es_ES;21e5a0498886d5d8931ba872a23e8a47;a product he thought about;;
es_ES;21f7a252c7ed58351b525b8aecc32430;a content she reacted to;;
es_ES;21fe16a524b5be576e1d7c803b4d6acf;{name1} and {name count others} smiled at {product count products} on {GetSocial C ac}.;;{name1} y {name count others} le sonríen a {product count products} en {GetSocial C ac}.
es_ES;21ffba8b0899e66135a3f0885672e463;{name1} and {name count} others opposed this.;;{name1} y {name count} otros se oponen a esto.
es_ES;220f0c39a778319772f9ca86905a0eb6;a content they approved;;
es_ES;221042214aeb5999238319a840aff856;{name count} others;In the phrase: "{name1} and {name count others} fancied a product on {GetSocial C ac}.";
es_ES;2227b4164e5929736ed61bf9742cdc80;{product count} products;In the phrase: "{name1} demanded {product count products} on {GetSocial C ac}.";
es_ES;229fc75b1ae97e4c9cedf4af86ff3d0f;{name1} had this.;;{name1} tienen esto.
es_ES;22e2958441d77190c010d1a1f5655d66;a product you wished;;
es_ES;22fda7a11e86cab77ba5f00f904d736d;{name1} and {name count others} applauded a content on {GetSocial C ac}.;;{name1} y {name count others} aplaudieron un contenido en {GetSocial C ac}.
es_ES;23001e1dfd69eb237697ec7c09983b37;{product count} products;In the phrase: "{name1} and {name count others} loved {product count products} on {GetSocial C ac}.";
es_ES;2304b5de706da1276b3c7b574c3fbbd8;{name1} thought about a content on {GetSocial C ac}.;;
es_ES;2309579e2e27869fcb52cbd7fb2c7baa;contents she opposed;;Contenídos a los que ella se opone.
es_ES;234e8390b521b6f3eae4a0618585623c;{name1} and {name count others} opposed {content1} and {content count other contents} on {GetSocial C ac}.;;{name1} y {name count others} se opone a {content1} y {content count other contents} en {GetSocial C ac}.
es_ES;2351efa885584efc3c5a406d1ae26be6;{name1} lolled at {product1} on {GetSocial C ac}.;;{name1} se ríe a carcajadas de {product1} en {GetSocial C ac}.
es_ES;23a5cb1921dbf692227c440417208798;contents she agreed with;;
es_ES;23bee9cb98e5eb63d9ddf9c6f1a202ea;{content count} contents;In the phrase: "{name1} and {name count others} supported {content count contents} on {GetSocial C ac}.";
es_ES;23ce72c959824ed52605ce22f3951877;{name count} others;In the phrase: "{name1} and {name count others} demanded a product on {GetSocial C ac}.";
es_ES;23dd917915a6bd8c93a2838546a03482;{name1} and {name2} suggested {product count products} on {GetSocial C ac}.;;{name1} y {name2} recomiendan {product count products} en {GetSocial C ac}.
